date,review,rating,isEdited,userName,title,developerResponse
2020-10-03 17:43:07,"Honestly, I had no idea what to expect going into this game, but I am very impressed with what you can do. It plays like Breath of the Wild, in terms of exploration and item creation, but it also throws in elemental effects and statuses. You acquire different characters through the story, each one with an assigned element and fighting style, and by switching your party members you can create various effects both in combat and on the environment. There’s a huge area to explore, even if you don’t work on story quests immediately. The only issue I’ve encountered so far is that it does make my phone overheat if I play too long, and then the game crashes. But you can also play on other formats, so if your phone can’t hack it, switch to PC or console versions. 

All in all, I definitely recommend this game for anyone who like games with a focus on exploration and experimentation.",5,False,Altariusproto,Best F2P experience I’ve had on my phone.,
2020-10-15 05:19:56,"Okay so aside from this one critique (and it’s a big one) I love the game and it’s story... WITH THAT SAID; The adventure rank system and story progression system is WAY TOO NERFED. Instead of having a natural story progression block like just your characters levels and them being too weak, they have an outside Adventure rank level that you have to level up to progress the story... THIS IS HARDER THAN THE STORY. And for why? It literally takes you out of the experience and makes you feel like you’re doing grueling tasks. Why does it take a full week to unlock a mere 4
20 minutes of gameplay. It forces you to explore the world, which... understandable I guess but what’s going to be the fun in exploring the world if you’re forced to just so you can... play the game? 

But... other than that, the story, from what I’ve been able to play, is super immersive. The character design is very well executed, and aside from the one huge overarching punishment for actually doing the story, it feels like the game rewards you in other ways :)",3,False,Noah animeone21,GREAT GAME... but...,
2023-09-27 21:28:25,Probably after a few days of writing this Genshin impact will no longer be on my phone. Why? Not because I dislike it but it’s because of the space. This is one of the best games out there and for free! But the amount of storage this takes is just too much. To anyone reading this the only way you can enjoy playing this game is with a device  of 100gb or more or using a PC. To us fellow 64GB users it’s over there’s nothing we can do. I’ve only had happy moments playing Genshin. I love drawing the charcter I’ve bought welkin twice and even won it in the raffle they did for their anniversary. Oh and happy anniversary Genshin impact since as of writing this it’s your anniversary. Maybe in the near future I’ll play again but for us poor people only time will tell. Goodbye Genshin hope to see you soon.!,5,False,kissjnxdjjsnsjs,Goodbye Genshin and the great memories we had,
2024-01-31 12:57:47,"Don’t play or support Genshin. Play and support Honkai Star Rail instead.

Hoyoverse (Genshin developer) prioritizes attracting new players, rather than catering to its’ existing and dedicated fan base. Any time a new patch comes, we are greeted with boring and mindless events, and lackluster rewards. Every anniversary we are given pathetic excuses for “gifts”. Recently they gifted players 3 wishes for 3 years of Genshin. Which is actually insulting. Not to mention we hardly get ANY Q.O.L changes that players have been asking for for years. Compare Genshin to Honkai Star Rail and the differences are astronomical. All the Q.O.L changes that Genshin needs, were present in Star Rail on DAY 1. And Star Rail continues to add these changes every patch. In fact we get changes that we didn’t even know we need. Not to mention Star Rail rewards are incredible in comparison. In fact, Star rail has gifted more wishes in a single normal update than Genshin has for an anniversary. Recently Star Rail gifted a FREE limited 5 Star character with 20 free pulls in the next update. Genshin is just pathetic at this point. 

Don’t play or support Genshin.",1,False,AltamontVinson,Decent game with potential. Horrible developer.,
2022-10-10 15:18:00,"This game is extremely fun when you play with friends because you can help each other in co-op and just run around doing some exploring. I never used to have a lot of time for genshin, maybe once a week I would play which was usually on the weekends because all the domains would be open. So sad to say but I only had like 4 characters decently built, meaning their talents were sitting at 8-7-5, 5-7-4, 8-9-9, 4-4-4 and that took me 6 months of actually farming. Before I would just pull for a character in the current banner and use them. Now I have 7 characters built with really good damage and did my first triple crown within September! My point is if you don’t have a lot of time this game isn’t for you lol. After a while you get burnt out because you’re running around doing the same thing with each login.",5,False,terilyndlee,Good but watch out for burn out,
2023-07-15 21:47:23,"This game is a great game at the start, there are many challenges and lots you can do. But from playing Genshin impact  around 1 1/2 years I’ve never gotten a 4 piece set! And it makes my characters very weak. Which does not gives me the best feeling while playing in the game. It’s also very annoying to get artifacts. I have been trying to get a 4 piece set for so long. Ever since my characters could fight over a 90 leveled monsters Ive tried so hard to get the right artifacts. And when I got the right artifacts, it always gives me defense or health. It’s just like you’ve been doing something that u really wanted to complete for a long time but failed at the very end. I’ve tried many times but always ended up like this. If u are a f2p player it would be very hard for u. It has a very different game experience from a person who uses money in games and the f2ps. I feel like I have always been so unlucky ever since I started the game. It’s just so frustrating. Great game but for me, I am about to delete this game.",2,False,blloverismehaha,This game is fun,
2023-03-08 00:27:10,"My friends and I all play this game together and we spend pretty consistently on welkins, battle passes, and crystals for summons. We love this game, but one of us has had a super simple email issue (which should be the easiest thing in the world to fix) and has spent MONTHS trying to get it resolved, to no avail. There is NO ONE at hoyoverse helping customers. No phone number to call, no text chat option, NOTHING. Just some lame automated forms incapable of dealing with the most basic issue. Not being able to play with our friend has made us all slowly lose interest in the game and want to quit altogether. What’s sad is if it wasn’t for this tiny issue, we’d have all kept playing and spending not even knowing that hoyoverse was so negligently cutting corners with customer support. Don’t let these giant corporations keep getting away with rolling back even the most basic features. A live human customer support department is the LEAST a multi-billion dollar company owes its loyal player base. Billions in profits, but you can’t afford rent at a call center? Do better.",1,False,rio m david III,Nonexistent “customer support” department,
2022-06-02 21:40:09,"In all honesty, this game is amazing. Genshin Impact was a favorite of mine for almost an entire year, I joined in April 28th of last year. And the first 7-8 months were amazing. But, almost 2 months ago, the game has felt more like a chore then just something you can do in your free time. I haven’t played at all. There have been times when I did log in but it was all because of curiosity. And I only spent 15-20 minutes online. The last time I’ve been on was a whole 2 weeks ago. If there was just a change in the daily commissions so they could be quicker but at the same time a fun activity to do while your bored, then it would be nice. Another thing, is that with the artifacts, it is SO hard to get something remotely okay for a character. If they could fix it to make it a little easier, it would be amazing.",5,False,alexa pexa,Could have improvements!,
2022-09-30 16:43:46,I hate the new Chasm quest and the fact that other players including myself can’t unlock the archon quest without completing it. It’s a very long and tedious quest with a lot of mini quests involved in it and it can be very complex to solve. Mind you not everyone has the time to complete this within a day as they have other responsibilities. I also feel bad for players who have to leave the game for months due to their personal lives and can’t enjoy the archon quest without dealing with the chasm. In my opinion it seems like the chasm quest is like a spin off the dragon spine and while dragon spine was fun I don’t think players care for a spin off. Since the chasm quest is so tedious and you can’t enjoy the archon quest until it’s complete it takes the fun out of the game also for me and many other players. I think they should have made the quest either less elaborate or let players unlock the archon quests without having to deal with the chasm. So players can choose when to play both. The chasm quest is just really frustrating and I’m sick of trying to complete it at this point.,1,False,Kalynpatton,I hate the Chasm Quest,
2022-08-24 00:20:27,"I would rate this 0 stars if I could. I have been playing since early 2021, and this game is very fun, but you people need to do better.

The skintone issue is huge in the community, tons of 1 star ratings, people talking about it, and everything all confirms that Hoyoverse does not listen to their fans and supporters. This is such a racist company that it’s hard to believe. It’s funny how Hoyoverse makes several nations that are based off of real places and tons of characters, but no diversity. Kaeya and Xinyan aren’t even dark. I’ve seen WHITE PEOPLE darker than them when tanned. Especially with the Sumeru update, fans and players are very upset about the skintone issues. The fact that the whole archon’s skin has been compared to a GLOWSTICK and is whiter than it is saying something. And, the fact that the “tan” characters in Sumeru are lighter than me as a mostly white person is absolutely crazy. Hoyoverse, actually listen to your fans for once please, and do better. This situation completely proves that you don’t care about the opinions of your supporters and fans. Do better.",1,False,.v.i.v.i.,The lack of diversity is disgusting.,
2022-08-22 19:54:46,"Don’t get me wrong genshin has amazing qualities such as their music, the lore, the graphics and etc. BUT. Those 2 stars are for how THERES NO DIVERSITY. Sumeru really proved everything. They are a racist company who has so much money to support and make DIFFERENT SKIN COLORS. Sumeru characters are practically pale white BUT FOR WHAT? Because they’re racist and they just cannot seem to imagine having a diversity. The archon. Is pale. White. Like what?? Hoyoverse changed to that so they can get a more global review but they are just not listening!! The more they do this the more they will lose a lot and will it hurt us? No. But it will hurt them so why are they not listening!!!! This game used to be one of my favorites but now it just feels like a chore to login..I don’t feel the excitement I felt when I first started this game and I hate it. I barely even login now as the events are becoming more and more mediocre and the story is practically the only thing I look forward too? But who knows they might just mess that up too at some point. Fix your game Hoyoverse. 😐",2,False,Idol lemon,2 star 😒,
2022-08-15 00:54:08,"I’ve played Genshin for pretty much over a year nowadays and it’s become moreover boring during the latest gameplay. 

Although I appreciate and admire Hoyoverse and everyone whose work on Genshin Impact, in the long run, Genshin becomes a tedious process moreover than a game.

The quests to complete in order to participate for events feels like a chore, a task. 

Genshin Impact is a fun open-world RPG with a creativity and spark like no other that can’t be replicated so simply but if you take the gameplay, it’s not all that it plays up to be.

The wishing system is also a major drawback. It seems rigged for the amount of wishing in order to attain a five-star, a top tier, just for better gameplay.

Which seems like a massive pushover, because although the gameplay is enjoyable to an extent, the fact that you’re practically forced or furthermore pressured into wishing for better characters and weapons to better the gameplay is a grand cinch.

As much as I love the gameplay, the lore, the visuals, the characters, etc. The cons, in my opinion, outweigh the remarkable prospects by too much.

Thus causing a currently former-player to delete itself as a whole. I’m considering re-downloading because I’ve become to miss the 
gameplay but the constant rubbish this app provides is a weighted score.

Best of luck and wishes to everyone who plays and the team who created such a novelty.",3,False,exhausted_exhume,"Genshin Impact is pretty fun, but there are tons of setbacks that absolutely ruin the game.",
2021-10-03 18:07:54,"i really like this game and play it many hours a day. only when i tried to complete a quest it was a bugged quest. i got a quest not that long ago, “the chi of yore” and didn’t start the quest right away. however, the past few days when i have looked at the quest and tried to navigate to the ruins, the navigation thing wouldn’t show up on the map. today, i looked up a quest guide on how to do it, even though the navigator wouldn’t show up. i defeated the ruin hunter, found all three fragments near the geo statues, and collected the final chest that was supposed to bring me to the next part of the quest. only it didn’t. i saw on the quest pop up on the side of the screen it changed the quest to “investigate the ruins” for a split second before the pop up changed back to “find all three fragments near the geo statues”. the quest doesn’t work at all now, and there’s still no navigator. not only that but i wanted to continue the new moonlight merriment event only to find out i can’t until i finish the chi of yore quest because there is a character from the chi of yore quest that is in the moonlight merriment quest. if there’s something you can do about this please do it. moonlight merriment is a timed event so i would like to complete it before it’s over. i also know there is a lot of other people with this similar problem. please fix bugged quests.",4,False,crynoxx,"nice game, lots of bugs though",
2022-04-22 14:27:26,"I know this is going to sound crazy but I have never played any game like how I have played Genshin Impact before. It’s so evolved that my approach to game playthrough, play style and strategy for an action rpg have completely changed. I have never set goals like this for a game where it gives you an actual sense of accomplishment for achieving something while still keeping the progressive difficulty realistic enough to keep things spicy. It’s difficult to put down because once you download it and start to get a grip on things you end up unlocking ANOTHER neat feature that adds to the depth and dynamism of the world of Teyvat. Even if you don’t fully experience immersion like when reading or listening to something this experience will grip you into something comparable to Infinite Tsukiyomi; a blissful world of beauty  and danger in your wildest anime dreams.",5,False,DVSK VII,Incredible,
2022-04-16 16:15:20,"I give this 3 stars but my few problems are that I have enough storage on my phone to download thsi then when you get inside the app you have to download another thing which when I tried it said I had insufficient storage so I deleted most of apps losing all my Proggress in them and data just to realize this is a glitch I wasted all of that time deleted 47 apps for this. My other problem is, is that during the Klee Sumer event a year ago I was trying so hard to get Klee that I burnt out. I think sometimes it can be really hard to get primo gems I was playing the game for 8 hours per day, Also the chances of getting a good character are really low. This is my final problem I’m i. A quest right now where I need to complete challenges and it’s disabled my co op mode and the problem is one of the challenges is getting to the top of a thingy I can’t do that without someone like venti who can help me fly. There are Rarely any characters to help fly in the wish thingy. :(",3,False,ahsndnfkensbsj,:(,
2022-01-02 02:58:09,"At first when I heard of Genshin Impact I wasn’t that interested. But as time went on I started to see it everywhere. For me I’m not really interested in games that have continuous levels where you do the same thing. So when I found out about Genshin Impact I was honestly super happy. It had a great story, beautiful scenery, unique characters, and many events to take part in. When I start a new game I usually stop playing it within 3 weeks. I’ve been playing Genshin Impact since February and I still haven’t stopped. And my most favorite part is the characters. They’re so unique and strong in their own way. I love experimenting and playing around with all the characters and using them to fight enemies. And may I just say Liyue is probably another thing I love about Genshin Impact. It’s so pretty and I love the whole vibe. It’s a great game I recommend it to everybody.",5,False,Aqsa Rahman,I’m Obsessed!,
2021-10-17 07:05:12,"Genshin Impact is a great game, I love it, but in my state where I live there is barely any people who can afford storage to get the app. The app waste many of your storage to those who can’t afford much storage. If you got genshin impact on the computer it doesn’t waste much storage but once you get it on the phone and play a lot, and a lot, it starts wasting your storage. If your in a state like Japan, you get probably all the storage you can have, but some people are in little states that don’t have much money to afford storage for these kind of games. Besides the storage problem, it’s a completely amazing game. I play this game up to probably 4 in the morning. I wouldn’t say I’m obsessed with this game, but I when I’m bored and have nothing to do, I play this all day. It gives away my stress to issues I have and makes something enjoyable! I would have gave this app a 4-5 stars but I only gave it 3 because of the storage problem. Love the game!",3,False,CherryDaBerry,Read please (my opinion),
2021-05-21 07:45:29,"I recently started playing Genshin a few months ago and I love how there is so much to do !! I’m currently AR 49 and I enjoy fighting in the domains and defeating bosses. 

However, I wish that there was another way to earn more primogems faster for F2P players. I understand there are daily commissions and new upcoming events that distribute some primos when you partake in them, but it is only enough for a few wish pulls.

A 5 star character is guaranteed when you reach 90 pity on a banner, and a lot of primogems are required in order to reach that number. If you have Bennett’s luck, (like me), it is really difficult to obtain new 5 star characters when you only get one every 80-90 wishes.

It would be nice if the developers can increase the amount of primogems us F2P players get so we have the opportunity to have as many new 5 stars as possible (or at least lower the guaranteed 5 star rate chance when wishing).

Other than that, the graphics are so beautiful and I love how there is little to no lag as a mobile player. Although this game does take up a lot of storage, it’s really worth it.

Overall, I definitely enjoy everything Genshin has to offer and I am looking forward to more updates in the future !! 

Thank you so much MiHoYo for developing such a wonderful game ! ⭐️",5,False,Shimmer307,This is a really fun game :),
2021-09-29 07:17:33,"the game is good for the first bit but then you realize the lore literally doesn’t progress, you’re just helping other ppl. the only person that ever even tries to help you find your sibling is AMBER. ONE OF THE FIRST CHARACTERS YOU EVER MEET 💀💀 i had fun with this game and grinded a lot on my main. i made an alt account and then realized how unrewarding this game is. i remember they used to give out more primos for finding chests but they lowered it for some reason. on my main i bought the welkin and BP. without that i would’ve stopped playing ages ago because it feels like you have to grind hours and hours for ONE WISH, if you don’t pay you get nothing. i still like the game, just feels like a waste of time when the lore isn’t progressing and you get little to no rewards for doing anything. the fact that this game will take 10 years to even finish is absolutely ridiculous, i’m not gonna sit around for ten years being like “OMG 1 PRIMO IM SO LUCKY” 😒 no thanks.(p.s. you cant play this game on your ipad, you can spend hours downloading it but it doesn’t even open, just crashes! wonderful isn’t it?)",1,False,kaiz.,umm.,
2021-08-18 02:26:56,"Let me first say that I love this game and it’s art style, characters and mechanics. However I’ve put hundreds of dollars and grinder for hours and hours over the span of months and have only achieved 3 five star characters. I understand it is a random drawing with low odds, but wow the amount of disappointment ive had considering the time and money ive put in this game is astounding and frustrating. Also there’s been an issue in this update where the character switching mechanic does not respond either at all or very very delayed to the point I’ve lost domains and challenges because the buttons will be frozen or I get a “can’t switch character in cool down” when in fact, I have not been able to switch my character for 60 seconds. I feel like I get an issue similar to this almost every month now. Anyway, overall a great and beautiful game but I’m beginning to feel that it’s not gonna be worth my time or money for a while",3,False,carrieannamarie,Love it but still a few issues.,
2020-11-24 01:49:25,"I usually never review apps or games of anything but wow, this game is SO AMAZING! And FREE!? I have always wanted to try and find a good, open-world RPG for mobile and came close to a few good ones but never one like this that hits the nail directly on the head! Countless hours of gameplay, good story, lush open-world, and BEAUTIFUL GRAPHICS! And again... completely FREE! Overall this game is so good, I would easily pay $15-$20 for it after knowing what I know about how good it is. The one thing that would really be the cherry on top of this deliciously crafted masterpiece, is if it were to have controller compatibilities. I know it’s still early on and still in the process of being fully developed and tweaked but, if later on down the road you could use a controller to play; that would make this the %100 best game I’ve ever played on a mobile device. So please, in the future, maybe try to find a way to make that happen! :) A+++",5,False,Hibolobo yo,AMAZING RPG!!!,
2020-12-17 01:43:44,"This is so frustrating and disappointing. I got this game thinking it would be similar to another game that I like, and was really looking forward to playing it, and after multiple hours waiting for it to download and then to download all of the data required for a complete game, I started the game. The first time I tried it, I got into the game, but only managed to view the first scene with the crab and the sand before the game kicked me out. I tried again and again, but I never made it past that scene, and eventually I thought that maybe it would help to uninstall and reinstall the game which took another hour and a half, and gave me the same result. Now, I can’t actually judge the game itself, since I NEVER GOT TO PLAY IT, but I’m sure it’s super fun, which is why I’m giving it two stars instead of one. The art (so far) was beautiful and if I actually got to play it, I’m sure I would like it a lot. I’m also going to reboot my phone this evening to see if that helps, but it’s still super disappointing. I hope other people have more luck than I did.",2,False,D0nutskunk7,THE STUPID THING WOULD NEVER LOAD,
2020-10-15 21:58:45,"it’s making me a hard to play the game when I just start playing it with the bug just standing there in the dark of the thing of the surface I can’t see it but it’s hurting my surface you need to fix the gigabytes because every time I play the game my phone dies really quickly and it gets really hot for some reason fix that please in the darkest green lid always log me off in and the game I know this sounds like a cookie plate but it’s not because it’s actually true because I start playing the game just yesterday and is still really weird does it work for iPhones I feel like
fix the bug please I’ll be better off so I could get a game very safely :3 cause I can’t see anything in the game I guess  a dark screen The quality is good but you need to fix the bug thank you for listening to my comment it’s not a complaint please don’t think that",5,False,zhorea,fix the bug,
2020-10-02 01:11:15,"Genshin Impact is the best game I’ve ever played in my phone, it’s graphics are astounding for a mobile game, the sound effects are high quality and, unlike most games, the voice actors are impeccable. The story so far is looking promising, and the game plays very smoothly, and on top of that it’s very fun, whereas with other mobile games I give up out of boredom, but with this I just want to play more and more of the game. All of the characters are different in their own ways, each of them unique and lovable, keeping you engaged with them. The only flaw I see with this game is that I don’t find an actually difficult fight often, but when I do it’s really fun. Overall, great job to all of the people who worked on this and to those who helped make this possible, keep up the amazing work, and don’t stop what you’re doing now!",5,False,Heartless_Hero,The Best Mobile Game I’ve Ever Played,
2020-10-13 04:01:04,"This game is fun as I play it on my PC a lot. However when I take it to the mobile experience it is actually unplayable. I downloaded it on the iPad 5 generation which is well capable enough to run it, however it doesn’t work well. The download process is smooth, but the screen is just black in most places where color would otherwise be. In game, aside from constantly crashing, you actually can see in a small radius, but anything far away is just covered by the black screen. This radius doesn’t redeem it though because in fights, like the ones with storm terror for instance, you literally can’t see anything and the entire screen is black aside from icons. The same goes for dungeons as well. I really hope Mihoyo fixes this because my iPad is easily capable of running this even if it does have to be on the lowest settings. I don’t feel the need to buy a new iPad to play a game with a bug that can be fixed. This same problem is on my iPhone 6 as well.",3,False,D0D0Metro,Doesn’t work well on iPad 5th gen and iPhone 6,
2024-01-19 02:06:20,"I’ve been playing Genshin since 2020 and I will say it’s an amazing game filled with beautiful unique characters, amazing graphics, top notch scenery and interesting quests. But the storage is what discourages many people to play. If you don’t know the app only takes about 3 GB but all the updates and game data TAKES MORE THAN 30 GB. ONLY DOWNLOAD IF YOU HAVE A SUBSTANTIAL AMOUT OF STORAGE. My friend had to delete every single app, all her photos and all her data from her device to play Genshin. But the storage isn’t really hoyo’s fault so here’s some tips to free up storage-

1. Delete unwanted photos (especially videos) from your device.

2. Delete or offload apps you know you don’t need or don’t need at the moment.

3. (This is NOT for mobile players who can’t even get into the game rn)
Go into Genshin’s game settings click resources and delete old quest data and cutscenes.

4. Switch to a different device like laptop or pc.

5. Take the risk to reset your device then re download Genshin and log back in.

6. Buy a new device with more storage (for i pad/ tablet users) 

-and that was it! I really recommend playing Genshin especially if you played other mihoyo games like honkai this will be a new and wonderful experience for you!",5,False,Yasssssssssssssss!!,"Great game! But the storage takes up a lot, anyone thinking to download please read.",
2023-10-22 21:00:10,"I play the game and it’s really fun at first a lot of people thought it was a cheap copy but, it’s very original unique and fun! I had a great time and there is also co-op at adventure rank 16 so have fun! I recommend to make sure your kid is ready first before playing has a mention of alcohol and invites them to drink but, their only choice is to say no and characters get drunk too

Even so it’s AMAZING it has great graphics and there is no blood they just disappear with black/blue light and they died so it’s not gruesome there is a scene when a god friend gets practically donut punched threw them but, they survive and insides are not shown and the scenery is BEAUTIFUL and the game progresses and has none or close to no glitches 

It’s smooth scenery and scenes are very impressive and this game has friendship action adventure twists great characters fighting ability’s and map and only 0-1 flaws",5,False,Cinnamon roll 3,Its THE BEST GAME IN THE UNIVERSE👍✨✨,
2022-03-30 03:08:36,"This game is all about exploration and elemental combat. The story is creative and the characters have a ton of charm and detail.  Towards the end you have to use limited resources to farm dungeons for better equipment for your characters. Rewards daily play, so despite the gacha system the most beneficial thing you can do for your account is play frequently. Gacha system requires saving game currency diligently or spending real money to get the best characters with the best designs, abilities, and damage potential.  I have been playing since day 1 and have invested tons of time into the game. I haven’t spent much money since they give out game currency in events.  I have amassed a lot of good characters due only to my time investment.  New players will have a harder uphill climb to endgame content due to their lack of time investment.  Amazing game, A+. The art is insane.",5,False,Dbag2000014,Pure fun with a heavy endgame grind,
2022-07-18 20:14:26,"Genshin pls dont redesign scaramouche and listen to us please. NO REDESIGN, NO CHANGE OF PERSONALITY, NO ANEMO VISIOn. My reasons are because we have enough anemo cahracters, and scaramouche is literally a puppet of the ELECTRO archon. I love genshin but hoyoverse you need to stop making the evil bad guys turn into good guys, like seriously why do you have to change his personality its so stupid. Please listen to us, please dont make him enemo it would be nice to have a male electro catalyst. Also it wiuld be nice if you could keep scaramouche’s hat, im fine with the veil removal but the hat really adds to his character and shouldnt be removed. Personally i think scaramouche does not need a redesign but I assume you think otherwise. I hope you take notice from this review. Overall I think this game could be a 4* but because of how you design and will design future characters I decided to make it 3*. One more thing please stop making all of the characters and most NPCS white, it doesnt add diversity to the game. Thank you and have a great day!",3,False,gacahlol,Scaramouche.,
2022-03-05 02:36:56,"I got this game when it first came out but then I got stuck on a mission and just RAGE QUIT (´༎ຶོρ༎ຶོ`). Then my friend * cough * crush *cough* got it and said she would help me with it and SHES IN LOVE WITH IT TOO \(//∇//)\ . I honestly love it and can’t stop playing I never have problems and like open world games I NEED MORE _:(´ཀ`」 ∠): . I have stickers on my walls , water bottles and in my school desk ( ͡° ͜ʖ ͡°). I’m in love with Hu Tao  I sadly don’t have her yet (wow this is long) (´°̥̥̥̥̥̥̥̥ω°̥̥̥̥̥̥̥̥｀). And more importantly there’s no ads like WHAT ? Are you kidding all games have adds but nope not this one . Only on complaint it’s a LOT of money to pay for something and hard to get stuff to do the pulls ig that’s what they are called idk . Also loading in takes forever. And then there level 16 thing I HAVE TO WAIT ughhhhh. BUT THERES my boi dulic (//∇//) We need more charters as … No …. like him. 

-melody an anime simp",5,False,broken heated ❤️‍🩹,IN LOVE (｡･ω･｡) I NEED HU TAO BC IM IN LOVE WITH HER,
2021-12-16 15:43:52,"I started this game from launch and it is by no means perfect. Time gated content, bad end game loop, slow resin regeneration, and more. They are all valid issues but one thing comes to mind. What other mobile game has this good of graphics, story, and gameplay? None that’s what. If you rush your progress in this game you will run out of things to do, but why rush? This incredible open world RPG is the best on the App Store. And yes just because there is gacha systems this doesn't mean you have to spend money to win at the game. I’ve never dropped a single dollar on this game and have had average luck on pulls and I’m still beating the hardest content in the game. I recommend to give this game a try if you have 30 minute down times here and there. It’s definitely not a game to play for 5 minutes like some other mobile games. 

Best wishes,
Mondstat Traveler",5,False,Silas H. 99,Relaxing and fun,
2021-11-09 04:32:45,"Hello Mihoyo, I believe this game of yours is truly fascinating and really addicting. Now, in the game there are many places to transport and I am really grateful for that. But, there are a bit of commissions at dawn winery and it can be a bit of a challenge sometimes to get there with such quests such as the food delivery. And i get it! It's supposed to be challenging yes, but I think it might be a bit difficult for new players since their stamina wouldn't be as high as a AR. 50 player. And to get to the winery from the statue is a bit far for them. So I was wondering if you could add a teleport waypoint a bit closer to dawn winery but not exactly at it. Like maybe on the cliff behind the winery. That would help with the slime commissions too. Then it's a win-win for everyone. That's just my opinion though, at least think about it if you want. Other than that, great job with your game!",5,False,Sasha Land sndjd,Yello,
2020-11-14 21:40:10,"I could go on for hours, No. Days, about how amazing and fun this game is there is the graphics, everything but... I do have two problems first problem, Cutscenes during the cutscenes my tablet glitches and the cutscene freezes and I can hear it but I can’t see it like the very first cutscene where you choose if you want to be the male or female it froze and it only worked when I chose the name and gender, so that’s the first problem. Here is the second problem, When I’m in the middle of battles my game freezes and then kicks me out, Let’s say I’m fighting a Hilichurl camp I get halfway through and I have like two Hilichurls left then my game freezes I get kicked out I go back to the game I have to go through the start screen again and I have to fight the entire Hilichurl camp AGAIN... Well those are my two problems other than that, the game is great and I definitely recommend.",4,False,kitkattdog,"It’s super fun, Other than two problems.",
2021-09-30 09:41:56,"Best game to play across many platforms, and it’s quite an enjoyment for its story, characters and it’s gotcha system. You can still enjoy the game in full without paying a single dollar, and you can also enjoy the game with buying in game currency to boost your playing time with getting stronger 5 star characters and what not. But you can still get them doing the old fashion grinding for Primogems and save up for the chance of getting one of the weapons or characters you want. 100% of the game is accessible for free to play players. You don’t have to buy anything to even enjoy the newest events. 
*Right now there’s people rating this game a 1 star due to not being happy with the anniversary gift from Mihoyo, which I find their actions very petty* I’m a semi P2P for their characters, but I’m not mad about the gifts. They could’ve just not even do the event*",5,False,Koi_1022,Best free game!,
2021-07-20 22:54:33,"For a game that’s free to play I would 100% recommend. The storyline is well written, and flows greatly with the scenery and characters. The amount of playable characters that were written have been done so well! The amount of descriptions for each, and the immense details that have gone into their outfits amaze me. As an artist it makes me quite jealous. It takes up quite a bit of storage, but it’s worth it if you don’t have a PlayStation or PC to play on. For a game that you can play on the phone/tablet, the graphics are wonderful. The Gacha feature can be troubling to understand and deal with for those that really want that 5 star character, but I do hope they come home! If anything is confusing just know that there are plenty of people willing to help you out, log into co-op after reaching AR16 and get to beating those bosses! Have fun traveling!",5,False,Good_Reviews_(͡° ͜ʖ ͡°),Wonderful in All,
2021-04-30 23:58:48,"This game gives off vibes that remind me of Breath of the Wild. And for a company that makes mobile games to do that.....outstanding. I do have some things I would like added or changed. Most importantly, I want to be able to pet the cats and dogs. They follow you around for a short while and all you can really do is...run around in a circle around them. I would also like it if there was a dodge mechanic in the game and not just dashing. I also think when you level up, overtime, the quests, commissions leylines, and all that stuff give you should give you more EXP. But thats about it. Amazing game.
Quick update
I no longer play this game on mobile, I instead play on PS4 (PS5 when it’s released on the console). I do prefer to play on consoles 100% of the time. Just a quick update that’s all. Still great game",5,False,RaZr Delta15,Masterpiece....but definitely can use some changes,
2021-03-18 18:30:30,"My friends and I were talking and one of them told me to download this game. I looked at it, thought it looked sub par at best, like DDLC visual novel graphics, but 3D, which are good graphics, just not animated, as I thought this should be, but I downloaded it anyway, because my friend was often right about good games. I WAS BLOWN AWAY. The graphics are amazing, the voice acting is good, the game mechanics make me want to cry with how perfect they are, and the characters, even the npcs that never have any big impact are so well written that I almost felt bad for Timmie after using MCs  on his pigeons accidentally, no mad he made me any other time. I’ve been playing it everyday, and the story made me cry, it WAS SO EMOTIONALLY CHARGED. Also, I’ve gotten obsessed with cooking every dish the game had to offer, because they sound amazing.
Download this game, you will never regret it.",5,False,MochiMoonFlower,"Idk how, but this game changed my life",
2021-01-04 20:06:46,"Overall Genshin impact is a really great game the graphics are great and it makes me feel as if I’m actually in the anime/game. I totally recommend the game, my only complaint is that I have know idea how to get wishes. I’m knee to the game so if anyone has any tips or ideas that would be more than helpful I rated the game 5 stars it might seem like a little to much but it’s a really great game it gets updates often and you can tell they took a lot of time and effort in to the game. All I’m asking is to give it a try. I’m addicted after having the game for about a week but I’m not that far it can be challenging but I’m starting to get better over time. I think for the amount of time put into it, it deserves 5 stars for sure.  Something that makes this anime rpg even better is the game is totally free there is in app purchases. It’s an amazing game! Thank you for reading this or maybe even giving it a shot!😄",5,False,dekuranReveiws,Amazing game,
2023-07-15 03:37:32,"This game is so pretty and has a lot to do. The downside to this game for me is being free to play. It takes up so much time just to get one character thats not even guaranteed. Theres people who are free to play and have to save up for two years for a guaranteed 5 star limited character. Repetitive gameplay. Theres a lot of quests, but once you get to the end theres not a lot you can do beside events that come out once every update. I feel like we need mor things to do once we reach AR60 and complete all quests, like more minigames and stuff like that. I also think this game takes up a lot of storage so beware 😭.. Onto positivity, the voice actors and character designs are really great. I like how you can make every character do good damage no matter how bad they are. The map is super pretty so its pretty fun to explore if you have decent patience. If you have no patience, do not download. ❤️",4,False,hgshksbshixksbja,Great game but...,
